,name,colors,manaValue,manaCost,power,toughness,loyalty,text,rarity,keywords,supertypes,types,subtypes
131,Tezzeret the Schemer,"B, U",4.0,{2}{U}{B},,,5.0,"[+1]: Create a colorless artifact token named Etherium Cell with ""{T}, Sacrifice this artifact: Add one mana of any color.""
[−2]: Target creature gets +X/-X until end of turn, where X is the number of artifacts you control.
[−7]: You get an emblem with ""At the beginning of combat on your turn, target artifact you control becomes an artifact creature with base power and toughness 5/5.""",mythic,,Legendary,Planeswalker,Tezzeret
132,Tezzeret's Touch,"B, U",3.0,{1}{U}{B},,,,"Enchant artifact
Enchanted artifact is a creature with base power and toughness 5/5 in addition to its other types.
When enchanted artifact is put into a graveyard, return that card to its owner's hand.",uncommon,Enchant,,Enchantment,Aura
133,Weldfast Engineer,"B, R",3.0,{1}{B}{R},3.0,3.0,,"At the beginning of combat on your turn, target artifact creature you control gets +2/+0 until end of turn.",uncommon,,,Creature,"Human, Artificer"
134,Winding Constrictor,"B, G",2.0,{B}{G},2.0,3.0,,"If one or more counters would be put on an artifact or creature you control, that many plus one of each of those kinds of counters are put on that permanent instead.
If you would get one or more counters, you get that many plus one of each of those kinds of counters instead.",uncommon,,,Creature,Snake
135,Aegis Automaton,C,2.0,{2},0.0,3.0,,{4}{W}: Return another target creature you control to its owner's hand.,common,,,"Artifact, Creature",Construct
136,Aethersphere Harvester,C,3.0,{3},3.0,5.0,,"Flying
When Aethersphere Harvester enters the battlefield, you get {E}{E} (two energy counters).
Pay {E}: Aethersphere Harvester gains lifelink until end of turn.
Crew 1 (Tap any number of creatures you control with total power 1 or more: This Vehicle becomes an artifact creature until end of turn.)",rare,"Crew, Flying",,Artifact,Vehicle
137,Augmenting Automaton,C,1.0,{1},1.0,1.0,,{1}{B}: Augmenting Automaton gets +1/+1 until end of turn.,common,,,"Artifact, Creature",Construct
138,Barricade Breaker,C,7.0,{7},7.0,5.0,,"Improvise (Your artifacts can help cast this spell. Each artifact you tap after you're done activating mana abilities pays for {1}.)
Barricade Breaker attacks each combat if able.",uncommon,Improvise,,"Artifact, Creature",Juggernaut
139,Cogwork Assembler,C,3.0,{3},2.0,3.0,,{7}: Create a token that's a copy of target artifact. That token gains haste. Exile it at the beginning of the next end step.,uncommon,,,"Artifact, Creature",Assembly-Worker
140,Consulate Dreadnought,C,1.0,{1},7.0,11.0,,Crew 6 (Tap any number of creatures you control with total power 6 or more: This Vehicle becomes an artifact creature until end of turn.),uncommon,Crew,,Artifact,Vehicle
141,Consulate Turret,C,3.0,{3},,,,"{T}: You get {E} (an energy counter).
{T}, Pay {E}{E}{E}: Consulate Turret deals 2 damage to target player or planeswalker.",common,,,Artifact,
142,Crackdown Construct,C,4.0,{4},2.0,2.0,,"Whenever you activate an ability of an artifact or creature that isn't a mana ability, Crackdown Construct gets +1/+1 until end of turn.",uncommon,,,"Artifact, Creature",Construct
143,Daredevil Dragster,C,3.0,{3},4.0,4.0,,"At end of combat, if Daredevil Dragster attacked or blocked this combat, put a velocity counter on it. Then if it has two or more velocity counters on it, sacrifice it and draw two cards.
Crew 2 (Tap any number of creatures you control with total power 2 or more: This Vehicle becomes an artifact creature until end of turn.)",uncommon,Crew,,Artifact,Vehicle
144,Filigree Crawler,C,4.0,{4},2.0,2.0,,"When Filigree Crawler dies, create a 1/1 colorless Thopter artifact creature token with flying.",common,,,"Artifact, Creature",Insect
145,Foundry Assembler,C,5.0,{5},3.0,3.0,,Improvise (Your artifacts can help cast this spell. Each artifact you tap after you're done activating mana abilities pays for {1}.),common,Improvise,,"Artifact, Creature",Assembly-Worker
146,Gonti's Aether Heart,C,6.0,{6},,,,"Whenever Gonti's Aether Heart or another artifact enters the battlefield under your control, you get {E}{E} (two energy counters).
Pay {E}{E}{E}{E}{E}{E}{E}{E}, Exile Gonti's Aether Heart: Take an extra turn after this one.",mythic,,Legendary,Artifact,
147,Heart of Kiran,C,2.0,{2},4.0,4.0,,"Flying, vigilance
Crew 3 (Tap any number of creatures you control with total power 3 or more: This Vehicle becomes an artifact creature until end of turn.)
You may remove a loyalty counter from a planeswalker you control rather than pay Heart of Kiran's crew cost.",mythic,"Crew, Flying, Vigilance",Legendary,Artifact,Vehicle
148,Hope of Ghirapur,C,1.0,{1},1.0,1.0,,"Flying
Sacrifice Hope of Ghirapur: Until your next turn, target player who was dealt combat damage by Hope of Ghirapur this turn can't cast noncreature spells.",rare,Flying,Legendary,"Artifact, Creature",Thopter
149,Implement of Combustion,C,1.0,{1},,,,"{R}, Sacrifice Implement of Combustion: It deals 1 damage to target player or planeswalker.
When Implement of Combustion is put into a graveyard from the battlefield, draw a card.",common,,,Artifact,
150,Implement of Examination,C,3.0,{3},,,,"{U}, Sacrifice Implement of Examination: Draw a card.
When Implement of Examination is put into a graveyard from the battlefield, draw a card.",common,,,Artifact,
151,Implement of Ferocity,C,1.0,{1},,,,"{G}, Sacrifice Implement of Ferocity: Put a +1/+1 counter on target creature. Activate only as a sorcery.
When Implement of Ferocity is put into a graveyard from the battlefield, draw a card.",common,,,Artifact,
152,Implement of Improvement,C,1.0,{1},,,,"{W}, Sacrifice Implement of Improvement: You gain 2 life.
When Implement of Improvement is put into a graveyard from the battlefield, draw a card.",common,,,Artifact,
153,Implement of Malice,C,2.0,{2},,,,"{B}, Sacrifice Implement of Malice: Target player discards a card. Activate only as a sorcery.
When Implement of Malice is put into a graveyard from the battlefield, draw a card.",common,,,Artifact,
154,Inspiring Statuary,C,3.0,{3},,,,Nonartifact spells you cast have improvise. (Your artifacts can help cast those spells. Each artifact you tap after you're done activating mana abilities pays for {1}.),rare,,,Artifact,
155,Irontread Crusher,C,4.0,{4},6.0,6.0,,Crew 3 (Tap any number of creatures you control with total power 3 or more: This Vehicle becomes an artifact creature until end of turn.),common,Crew,,Artifact,Vehicle
156,Lifecrafter's Bestiary,C,3.0,{3},,,,"At the beginning of your upkeep, scry 1.
Whenever you cast a creature spell, you may pay {G}. If you do, draw a card.",rare,Scry,,Artifact,
157,Merchant's Dockhand,C,1.0,{1},1.0,2.0,,"{3}{U}, {T}, Tap X untapped artifacts you control: Look at the top X cards of your library. Put one of them into your hand and the rest on the bottom of your library in any order.",rare,,,"Artifact, Creature",Construct
158,Metallic Mimic,C,2.0,{2},2.0,1.0,,"As Metallic Mimic enters the battlefield, choose a creature type.
Metallic Mimic is the chosen type in addition to its other types.
Each other creature you control of the chosen type enters the battlefield with an additional +1/+1 counter on it.",rare,,,"Artifact, Creature",Shapeshifter
159,Mobile Garrison,C,3.0,{3},3.0,4.0,,"Whenever Mobile Garrison attacks, untap another target artifact or creature you control.
Crew 2 (Tap any number of creatures you control with total power 2 or more: This Vehicle becomes an artifact creature until end of turn.)",common,Crew,,Artifact,Vehicle
160,Night Market Guard,C,3.0,{3},3.0,1.0,,Night Market Guard can block an additional creature each combat.,common,,,"Artifact, Creature",Construct
161,Ornithopter,C,0.0,{0},0.0,2.0,,Flying,uncommon,Flying,,"Artifact, Creature",Thopter
162,Pacification Array,C,1.0,{1},,,,"{2}, {T}: Tap target artifact or creature.",uncommon,,,Artifact,
163,Paradox Engine,C,5.0,{5},,,,"Whenever you cast a spell, untap all nonland permanents you control.",mythic,,Legendary,Artifact,
164,Peacewalker Colossus,C,3.0,{3},6.0,6.0,,"{1}{W}: Another target Vehicle you control becomes an artifact creature until end of turn.
Crew 4 (Tap any number of creatures you control with total power 4 or more: This Vehicle becomes an artifact creature until end of turn.)",rare,Crew,,Artifact,Vehicle
165,Planar Bridge,C,6.0,{6},,,,"{8}, {T}: Search your library for a permanent card, put it onto the battlefield, then shuffle.",mythic,,Legendary,Artifact,
166,Prizefighter Construct,C,5.0,{5},6.0,2.0,,,common,,,"Artifact, Creature",Construct
167,Renegade Map,C,1.0,{1},,,,"Renegade Map enters the battlefield tapped.
{T}, Sacrifice Renegade Map: Search your library for a basic land card, reveal it, put it into your hand, then shuffle.",common,,,Artifact,
168,Reservoir Walker,C,5.0,{5},3.0,3.0,,"When Reservoir Walker enters the battlefield, you gain 3 life and get {E}{E}{E} (three energy counters).",common,,,"Artifact, Creature",Construct
169,Scrap Trawler,C,3.0,{3},3.0,2.0,,"Whenever Scrap Trawler or another artifact you control is put into a graveyard from the battlefield, return to your hand target artifact card in your graveyard with lesser mana value.",rare,,,"Artifact, Creature",Construct
170,Servo Schematic,C,2.0,{2},,,,"When Servo Schematic enters the battlefield or is put into a graveyard from the battlefield, create a 1/1 colorless Servo artifact creature token.",uncommon,,,Artifact,
171,Treasure Keeper,C,4.0,{4},3.0,3.0,,"When Treasure Keeper dies, reveal cards from the top of your library until you reveal a nonland card with mana value 3 or less. You may cast that card without paying its mana cost. Put all revealed cards not cast this way on the bottom of your library in a random order.",uncommon,,,"Artifact, Creature",Construct
172,Universal Solvent,C,1.0,{1},,,,"{7}, {T}, Sacrifice Universal Solvent: Destroy target permanent.",common,,,Artifact,
173,Untethered Express,C,4.0,{4},4.0,4.0,,"Trample
Whenever Untethered Express attacks, put a +1/+1 counter on it.
Crew 1 (Tap any number of creatures you control with total power 1 or more: This Vehicle becomes an artifact creature until end of turn.)",uncommon,"Crew, Trample",,Artifact,Vehicle
174,Verdant Automaton,C,2.0,{2},1.0,2.0,,{3}{G}: Put a +1/+1 counter on Verdant Automaton.,common,,,"Artifact, Creature",Construct
175,Watchful Automaton,C,3.0,{3},2.0,2.0,,{2}{U}: Scry 1. (Look at the top card of your library. You may put that card on the bottom of your library.),common,Scry,,"Artifact, Creature",Construct
176,Welder Automaton,C,2.0,{2},2.0,1.0,,{3}{R}: Welder Automaton deals 1 damage to each opponent.,common,,,"Artifact, Creature",Construct
177,Spire of Industry,L,0.0,,,,,"{T}: Add {C}.
{T}, Pay 1 life: Add one mana of any color. Activate only if you control an artifact.",rare,,,Land,
178,"Ajani, Valiant Protector","G, W",6.0,{4}{G}{W},,,4.0,"[+2]: Put two +1/+1 counters on up to one target creature.
[+1]: Reveal cards from the top of your library until you reveal a creature card. Put that card into your hand and the rest on the bottom of your library in a random order.
[−11]: Put X +1/+1 counters on target creature, where X is your life total. That creature gains trample until end of turn.",mythic,,Legendary,Planeswalker,Ajani
179,Inspiring Roar,W,4.0,{3}{W},,,,Put a +1/+1 counter on each creature you control.,common,,,Sorcery,
180,Ajani's Comrade,G,2.0,{1}{G},2.0,2.0,,"Trample
At the beginning of combat on your turn, if you control an Ajani planeswalker, put a +1/+1 counter on Ajani's Comrade.",uncommon,Trample,,Creature,"Elf, Soldier"
181,Ajani's Aid,"G, W",4.0,{2}{G}{W},,,,"When Ajani's Aid enters the battlefield, you may search your library and/or graveyard for a card named Ajani, Valiant Protector, reveal it, and put it into your hand. If you search your library this way, shuffle.
Sacrifice Ajani's Aid: Prevent all combat damage a creature of your choice would deal this turn.",rare,,,Enchantment,
182,Tranquil Expanse,L,0.0,,,,,"Tranquil Expanse enters the battlefield tapped.
{T}: Add {G} or {W}.",common,,,Land,
183,"Tezzeret, Master of Metal","B, U",6.0,{4}{U}{B},,,5.0,"[+1]: Reveal cards from the top of your library until you reveal an artifact card. Put that card into your hand and the rest on the bottom of your library in a random order.
[−3]: Target opponent loses life equal to the number of artifacts you control.
[−8]: Gain control of all artifacts and creatures target opponent controls.",mythic,,Legendary,Planeswalker,Tezzeret
184,Tezzeret's Betrayal,"B, U",5.0,{3}{U}{B},,,,"Destroy target creature. You may search your library and/or graveyard for a card named Tezzeret, Master of Metal, reveal it, and put it into your hand. If you search your library this way, shuffle.",rare,,,Sorcery,
185,Pendulum of Patterns,C,2.0,{2},,,,"When Pendulum of Patterns enters the battlefield, you gain 3 life.
{5}, {T}, Sacrifice Pendulum of Patterns: Draw a card.",common,,,Artifact,
186,Tezzeret's Simulacrum,C,3.0,{3},2.0,3.0,,"{T}: Target opponent loses 1 life. If you control a Tezzeret planeswalker, that player loses 3 life instead.",uncommon,,,"Artifact, Creature",Golem
187,Submerged Boneyard,L,0.0,,,,,"Submerged Boneyard enters the battlefield tapped.
{T}: Add {U} or {B}.",common,,,Land,
188,+2 Mace,W,2.0,{1}{W},,,,"Equipped creature gets +2/+2.
Equip {3} ({3}: Attach to target creature you control. Equip only as a sorcery.)",common,Equip,,Artifact,Equipment
189,Arborea Pegasus,W,4.0,{3}{W},2.0,3.0,,"Flying
When Arborea Pegasus enters the battlefield, target creature gets +1/+1 and gains flying until end of turn.",common,Flying,,Creature,Pegasus
190,Blink Dog,W,3.0,{2}{W},1.0,1.0,,"Double strike
Teleport — {3}{W}: Blink Dog phases out. (Treat it and anything attached to it as though they don't exist until your next turn.)",uncommon,Double strike,,Creature,Dog
191,The Book of Exalted Deeds,W,3.0,{W}{W}{W},,,,"At the beginning of your end step, if you gained 3 or more life this turn, create a 3/3 white Angel creature token with flying.
{W}{W}{W}, {T}, Exile The Book of Exalted Deeds: Put an enlightened counter on target Angel. It gains ""You can't lose the game and your opponents can't win the game."" Activate only as a sorcery.",mythic,,Legendary,Artifact,
192,Celestial Unicorn,W,3.0,{2}{W},3.0,2.0,,"Whenever you gain life, put a +1/+1 counter on Celestial Unicorn.",common,,,Creature,Unicorn
193,Cleric Class,W,1.0,{W},,,,"(Gain the next level as a sorcery to add its ability.)
If you would gain life, you gain that much life plus 1 instead.
{3}{W}: Level 2
Whenever you gain life, put a +1/+1 counter on target creature you control.
{4}{W}: Level 3
When this Class becomes level 3, return target creature card from your graveyard to the battlefield. You gain life equal to its toughness.",uncommon,,,Enchantment,Class
194,Cloister Gargoyle,W,3.0,{2}{W},0.0,4.0,,"When Cloister Gargoyle enters the battlefield, venture into the dungeon. (Enter the first room or advance to the next room.)
As long as you've completed a dungeon, Cloister Gargoyle gets +3/+0 and has flying.",uncommon,Venture,,"Artifact, Creature",Gargoyle
195,Dancing Sword,W,2.0,{1}{W},,,,"Equipped creature gets +2/+1.
When equipped creature dies, you may have Dancing Sword become a 2/1 Construct artifact creature with flying and ward {1}. If you do, it isn't an Equipment.
Equip {1}",rare,Equip,,Artifact,Equipment
196,Dawnbringer Cleric,W,2.0,{1}{W},1.0,3.0,,"When Dawnbringer Cleric enters the battlefield, choose one —
• Cure Wounds — You gain 2 life.
• Dispel Magic — Destroy target enchantment.
• Gentle Repose — Exile target card from a graveyard.",common,,,Creature,"Human, Cleric"
197,Delver's Torch,W,2.0,{1}{W},,,,"Equipped creature gets +1/+1.
Whenever equipped creature attacks, venture into the dungeon. (Enter the first room or advance to the next room.)
Equip {3} ({3}: Attach to target creature you control. Equip only as a sorcery.)",common,"Equip, Venture",,Artifact,Equipment
